order_id,customer_id,item_code,quantity,unit_price,weight_per_item,order_date,status,discount_code
ORD2087,CUST00887,ITEM-D301,4,241.36,4.3,2024-02-09,CONFIRMED,DISC10
ORD2088,CUST00888,ITEM-E303,3,419.66,1.9,2024-01-25,PENDING,
ORD2089,CUST00889,ITEM-B192,5,330.95,2.4,2024-01-23,PENDING,DISC15
ORD2090,CUST00890,ITEM-B250,18,431.39,3.4,2024-01-24,CONFIRMED,DISC15
ORD2091,CUST00891,ITEM-C072,6,223.02,2.5,2024-01-21,PENDING,
ORD2092,CUST00892,ITEM-D070,7,498.37,4.8,2024-02-04,PENDING,DISC15
ORD2093,CUST00893,ITEM-F252,14,440.58,2.5,2024-01-09,CONFIRMED,DISC20
ORD2094,CUST00894,ITEM-A408,8,210.65,1.7,2024-01-26,PENDING,DISC05
ORD2095,CUST00895,ITEM-G235,19,458.39,3.9,2024-01-27,CONFIRMED,DISC20
ORD2096,CUST00896,ITEM-A138,18,502.81,2.2,2024-02-19,CONFIRMED,DISC15
ORD2097,CUST00897,ITEM-E112,14,106.33,4.2,2024-02-02,CONFIRMED,DISC10
ORD2098,CUST00898,ITEM-G017,15,194.55,4.4,2024-01-09,PENDING,
ORD2099,CUST00899,ITEM-G416,8,165.43,3.8,2024-02-08,PENDING,DISC20
ORD2100,CUST00900,ITEM-F220,6,388.88,4.0,2024-02-16,CONFIRMED,
ORD2101,CUST00901,ITEM-E180,18,204.60,2.9,2024-01-13,PENDING,DISC10
ORD2102,CUST00902,ITEM-E137,17,592.02,3.6,2024-01-30,CONFIRMED,DISC15
ORD2103,CUST00903,ITEM-A142,5,435.78,1.1,2024-01-26,PENDING,DISC05
ORD2104,CUST00904,ITEM-G432,13,319.20,3.1,2024-02-05,PENDING,DISC15
ORD2105,CUST00905,ITEM-D039,3,271.57,3.9,2024-01-27,PENDING,DISC15
ORD2106,CUST00906,ITEM-D168,19,51.36,4.0,2024-02-02,CONFIRMED,DISC15
ORD2107,CUST00907,ITEM-F341,12,517.56,4.1,2024-01-21,CONFIRMED,DISC15
ORD2108,CUST00908,ITEM-G109,16,197.70,4.2,2024-02-07,CONFIRMED,DISC20
ORD2109,CUST00909,ITEM-G249,11,541.79,3.9,2024-01-13,CONFIRMED,DISC15
ORD2110,CUST00910,ITEM-A064,6,292.71,0.5,2024-02-04,PENDING,DISC05
ORD2111,CUST00911,ITEM-F466,5,535.18,1.9,2024-02-03,PENDING,
ORD2112,CUST00912,ITEM-F185,9,95.33,3.5,2024-01-22,CONFIRMED,
ORD2113,CUST00913,ITEM-D321,10,449.29,3.9,2024-01-31,CONFIRMED,
ORD2114,CUST00914,ITEM-A110,16,92.87,3.2,2024-02-04,PENDING,
ORD2115,CUST00915,ITEM-A357,11,499.41,4.9,2024-02-08,CONFIRMED,DISC15
ORD2116,CUST00916,ITEM-A118,13,99.13,4.1,2024-01-27,PENDING,DISC10
ORD2117,CUST00917,ITEM-C071,13,475.40,3.9,2024-01-30,CONFIRMED,
ORD2118,CUST00918,ITEM-E289,1,385.68,1.2,2024-01-18,CONFIRMED,DISC05
ORD2119,CUST00919,ITEM-D316,15,522.98,0.9,2024-01-23,CONFIRMED,
ORD2120,CUST00920,ITEM-E374,13,243.34,2.4,2024-02-10,CONFIRMED,DISC05
ORD2121,CUST00921,ITEM-C331,3,186.49,3.2,2024-02-13,PENDING,
ORD2122,CUST00922,ITEM-G434,10,163.00,3.2,2024-01-23,PENDING,DISC10
ORD2123,CUST00923,ITEM-F028,8,322.19,1.0,2024-02-01,CONFIRMED,DISC20
ORD2124,CUST00924,ITEM-A185,11,122.59,4.4,2024-02-09,PENDING,DISC10
ORD2125,CUST00925,ITEM-E350,6,469.50,4.8,2024-02-12,CONFIRMED,
ORD2126,CUST00926,ITEM-E035,1,194.20,0.7,2024-01-12,PENDING,DISC20
ORD2127,CUST00927,ITEM-C322,17,471.91,2.4,2024-01-31,CONFIRMED,DISC20
ORD2128,CUST00928,ITEM-E316,5,202.61,1.9,2024-02-05,CONFIRMED,DISC05
ORD2129,CUST00929,ITEM-E168,13,372.54,3.9,2024-01-21,CONFIRMED,DISC10
ORD2130,CUST00930,ITEM-F224,8,81.85,0.9,2024-02-07,CONFIRMED,DISC15
ORD2131,CUST00931,ITEM-E312,2,220.11,3.8,2024-01-27,CONFIRMED,
ORD2132,CUST00932,ITEM-A363,5,435.82,1.2,2024-02-12,PENDING,DISC20
ORD2133,CUST00933,ITEM-E401,9,141.83,1.1,2024-02-14,PENDING,
ORD2134,CUST00934,ITEM-G461,1,234.26,2.4,2024-02-01,CONFIRMED,DISC10
ORD2135,CUST00935,ITEM-F500,19,395.14,2.7,2024-01-29,PENDING,
ORD2136,CUST00936,ITEM-D440,19,141.78,1.2,2024-02-23,CONFIRMED,DISC20
ORD2137,CUST00937,ITEM-F371,4,175.62,2.8,2024-01-08,CONFIRMED,DISC05
ORD2138,CUST00938,ITEM-A242,12,260.64,1.2,2024-02-03,CONFIRMED,DISC20
ORD2139,CUST00939,ITEM-G468,14,173.48,1.6,2024-02-12,PENDING,DISC10
ORD2140,CUST00940,ITEM-G040,19,255.04,2.8,2024-02-09,CONFIRMED,DISC05
ORD2141,CUST00941,ITEM-B412,17,589.78,4.8,2024-01-22,PENDING,DISC10
ORD2142,CUST00942,ITEM-G433,10,230.02,3.0,2024-01-06,PENDING,DISC05
ORD2143,CUST00943,ITEM-C289,10,456.77,1.6,2024-01-17,PENDING,DISC05
ORD2144,CUST00944,ITEM-F462,18,468.27,1.6,2024-01-10,PENDING,
ORD2145,CUST00945,ITEM-B278,12,399.77,3.6,2024-01-14,PENDING,
ORD2146,CUST00946,ITEM-G337,13,516.95,3.8,2024-01-22,CONFIRMED,DISC20
ORD2147,CUST00947,ITEM-B215,16,578.65,4.9,2024-01-30,PENDING,
ORD2148,CUST00948,ITEM-A472,8,543.51,2.8,2024-02-08,PENDING,DISC15
ORD2149,CUST00949,ITEM-F044,19,102.57,1.1,2024-02-04,PENDING,
ORD2150,CUST00950,ITEM-E291,2,289.24,4.8,2024-01-10,PENDING,DISC10
ORD2151,CUST00951,ITEM-G162,13,435.40,3.8,2024-01-18,PENDING,DISC10
ORD2152,CUST00952,ITEM-B039,7,124.86,4.0,2024-01-14,CONFIRMED,
ORD2153,CUST00953,ITEM-B231,15,222.72,1.0,2024-01-26,CONFIRMED,DISC15
ORD2154,CUST00954,ITEM-C238,9,518.87,0.9,2024-02-08,PENDING,DISC20
ORD2155,CUST00955,ITEM-A111,11,131.58,3.7,2024-02-06,PENDING,DISC15
ORD2156,CUST00956,ITEM-E026,10,193.09,5.0,2024-01-28,PENDING,DISC15
ORD2157,CUST00957,ITEM-E384,18,187.42,2.6,2024-02-09,CONFIRMED,
ORD2158,CUST00958,ITEM-A032,8,121.89,4.2,2024-01-24,CONFIRMED,DISC20
ORD2159,CUST00959,ITEM-E133,3,61.99,0.8,2024-02-24,PENDING,DISC05
ORD2160,CUST00960,ITEM-A464,11,117.39,4.7,2024-01-27,CONFIRMED,DISC20
ORD2161,CUST00961,ITEM-D421,13,322.87,2.2,2024-02-04,CONFIRMED,DISC10
ORD2162,CUST00962,ITEM-B466,6,201.24,2.5,2024-01-19,CONFIRMED,DISC20
ORD2163,CUST00963,ITEM-E316,8,406.00,2.7,2024-02-10,PENDING,
ORD2164,CUST00964,ITEM-A144,13,125.48,1.4,2024-01-31,CONFIRMED,DISC20
ORD2165,CUST00965,ITEM-G010,13,480.05,2.1,2024-02-06,PENDING,DISC10
ORD2166,CUST00966,ITEM-E258,11,263.61,1.3,2024-01-22,CONFIRMED,
ORD2167,CUST00967,ITEM-G399,9,82.23,5.0,2024-02-12,PENDING,DISC20
ORD2168,CUST00968,ITEM-B499,6,105.07,3.5,2024-01-20,CONFIRMED,DISC05
ORD2169,CUST00969,ITEM-E434,13,245.14,4.3,2024-02-10,CONFIRMED,DISC05
ORD2170,CUST00970,ITEM-B304,11,493.42,3.6,2024-02-08,CONFIRMED,DISC10
ORD2171,CUST00971,ITEM-E289,5,359.71,1.3,2024-02-05,PENDING,DISC20
ORD2172,CUST00972,ITEM-C090,16,70.88,0.8,2024-01-20,CONFIRMED,
ORD2173,CUST00973,ITEM-E245,1,232.45,3.3,2024-01-31,CONFIRMED,DISC10
ORD2174,CUST00974,ITEM-F091,11,82.76,1.2,2024-02-04,CONFIRMED,
ORD2175,CUST00975,ITEM-G270,12,578.31,2.2,2024-02-27,PENDING,DISC20
ORD2176,CUST00976,ITEM-A173,10,227.43,4.9,2024-02-11,PENDING,DISC15
ORD2177,CUST00977,ITEM-F163,6,438.95,3.0,2024-02-12,PENDING,DISC05
ORD2178,CUST00978,ITEM-F302,6,258.11,3.8,2024-01-30,CONFIRMED,DISC05
ORD2179,CUST00979,ITEM-F001,19,265.38,5.0,2024-02-11,CONFIRMED,DISC05
ORD2180,CUST00980,ITEM-E163,20,171.49,3.0,2024-02-20,PENDING,DISC05
ORD2181,CUST00981,ITEM-C382,3,180.90,4.9,2024-01-18,CONFIRMED,DISC10
ORD2182,CUST00982,ITEM-D006,9,165.33,3.6,2024-01-25,PENDING,
ORD2183,CUST00983,ITEM-F001,2,262.27,3.8,2024-01-21,PENDING,DISC15
ORD2184,CUST00984,ITEM-D180,18,256.44,4.2,2024-02-20,CONFIRMED,DISC05
ORD2185,CUST00985,ITEM-D038,2,212.20,1.9,2024-02-24,CONFIRMED,
ORD2186,CUST00986,ITEM-C088,13,138.50,0.8,2024-02-15,CONFIRMED,DISC10
ORD2187,CUST00987,ITEM-E315,16,437.48,2.4,2024-02-05,CONFIRMED,DISC20
ORD2188,CUST00988,ITEM-D081,2,105.69,1.4,2024-01-14,PENDING,DISC20
ORD2189,CUST00989,ITEM-F474,18,195.90,1.8,2024-02-02,CONFIRMED,
ORD2190,CUST00990,ITEM-D293,18,511.92,1.2,2024-01-11,CONFIRMED,DISC15
ORD2191,CUST00991,ITEM-A151,20,314.18,0.9,2024-01-19,CONFIRMED,DISC10
ORD2192,CUST00992,ITEM-A243,4,219.59,2.3,2024-02-02,PENDING,
ORD2193,CUST00993,ITEM-F279,13,151.68,4.5,2024-01-31,CONFIRMED,DISC15
ORD2194,CUST00994,ITEM-A135,15,305.78,1.5,2024-01-20,CONFIRMED,DISC05
ORD2195,CUST00995,ITEM-G357,4,97.14,2.0,2024-01-19,PENDING,DISC20
ORD2196,CUST00996,ITEM-B284,2,512.44,4.2,2024-01-17,PENDING,DISC20
ORD2197,CUST00997,ITEM-B244,10,93.43,4.6,2024-02-02,CONFIRMED,DISC20
ORD2198,CUST00998,ITEM-E462,17,490.25,3.5,2024-02-11,CONFIRMED,
ORD2199,CUST00999,ITEM-G230,6,571.98,1.3,2024-01-29,CONFIRMED,DISC05
ORD2200,CUST00500,ITEM-A217,3,593.55,2.5,2024-02-21,CONFIRMED,DISC20
ORD2201,CUST00501,ITEM-C164,3,97.87,3.0,2024-01-21,PENDING,DISC10
ORD2202,CUST00502,ITEM-E235,1,482.60,3.3,2024-02-06,PENDING,
ORD2203,CUST00503,ITEM-D077,5,361.63,3.1,2024-02-11,CONFIRMED,
ORD2204,CUST00504,ITEM-E400,4,482.16,4.4,2024-02-18,PENDING,DISC15
ORD2205,CUST00505,ITEM-C197,16,364.61,2.6,2024-01-15,PENDING,DISC15
ORD2206,CUST00506,ITEM-B317,20,424.45,2.3,2024-01-24,PENDING,DISC05
ORD2207,CUST00507,ITEM-A382,16,556.46,4.5,2024-01-18,PENDING,DISC10
ORD2208,CUST00508,ITEM-C144,16,522.03,3.6,2024-02-14,CONFIRMED,DISC05
ORD2209,CUST00509,ITEM-C499,15,475.72,1.9,2024-02-22,PENDING,DISC20
ORD2210,CUST00510,ITEM-F046,7,292.94,4.6,2024-01-31,PENDING,DISC20
ORD2211,CUST00511,ITEM-G192,2,333.40,1.2,2024-01-26,PENDING,DISC05
ORD2212,CUST00512,ITEM-G436,17,533.63,0.6,2024-01-18,CONFIRMED,
ORD2213,CUST00513,ITEM-B017,15,77.81,2.1,2024-01-25,PENDING,DISC10
ORD2214,CUST00514,ITEM-G238,17,268.32,4.7,2024-02-10,CONFIRMED,DISC05
ORD2215,CUST00515,ITEM-C251,20,295.36,4.8,2024-02-14,PENDING,DISC10
ORD2216,CUST00516,ITEM-B429,9,461.93,3.6,2024-01-25,CONFIRMED,DISC15
ORD2217,CUST00517,ITEM-A084,19,478.91,1.5,2024-01-18,CONFIRMED,DISC05
ORD2218,CUST00518,ITEM-C334,14,332.30,4.4,2024-02-22,CONFIRMED,DISC15
ORD2219,CUST00519,ITEM-B332,6,380.63,0.5,2024-01-20,PENDING,DISC10
ORD2220,CUST00520,ITEM-D459,13,518.37,2.6,2024-01-20,PENDING,DISC10
ORD2221,CUST00521,ITEM-F267,20,268.43,1.0,2024-02-05,PENDING,DISC20
ORD2222,CUST00522,ITEM-F305,20,205.47,3.6,2024-02-03,CONFIRMED,DISC10
ORD2223,CUST00523,ITEM-C328,11,523.82,1.7,2024-02-20,PENDING,DISC05
ORD2224,CUST00524,ITEM-B265,8,544.83,4.1,2024-02-01,PENDING,DISC10
ORD2225,CUST00525,ITEM-F072,1,410.47,5.0,2024-01-21,PENDING,DISC15
ORD2226,CUST00526,ITEM-D378,2,370.66,5.0,2024-02-05,CONFIRMED,DISC10
ORD2227,CUST00527,ITEM-F366,8,427.47,3.4,2024-01-27,PENDING,DISC20
ORD2228,CUST00528,ITEM-C433,6,512.35,4.4,2024-01-20,PENDING,
ORD2229,CUST00529,ITEM-D066,9,448.85,3.0,2024-02-06,CONFIRMED,DISC10
ORD2230,CUST00530,ITEM-F046,8,245.41,3.8,2024-02-08,PENDING,DISC10
ORD2231,CUST00531,ITEM-C134,19,211.73,4.3,2024-02-05,CONFIRMED,DISC20
ORD2232,CUST00532,ITEM-E484,20,89.17,4.5,2024-02-05,CONFIRMED,DISC15
ORD2233,CUST00533,ITEM-E153,14,79.73,4.3,2024-01-14,CONFIRMED,DISC10
ORD2234,CUST00534,ITEM-D292,15,128.77,4.4,2024-01-22,CONFIRMED,DISC15
ORD2235,CUST00535,ITEM-C324,6,222.38,0.8,2024-01-25,PENDING,DISC05
ORD2236,CUST00536,ITEM-G397,6,366.95,1.2,2024-02-10,CONFIRMED,DISC05
ORD2237,CUST00537,ITEM-E223,14,271.87,4.8,2024-01-29,CONFIRMED,
ORD2238,CUST00538,ITEM-E103,12,572.54,4.5,2024-02-13,CONFIRMED,
ORD2239,CUST00539,ITEM-F003,8,174.45,4.4,2024-01-11,CONFIRMED,
ORD2240,CUST00540,ITEM-D258,19,218.36,0.8,2024-01-20,PENDING,DISC10
ORD2241,CUST00541,ITEM-D373,17,378.00,2.0,2024-02-23,CONFIRMED,DISC10
ORD2242,CUST00542,ITEM-D184,7,140.69,4.6,2024-02-02,PENDING,
ORD2243,CUST00543,ITEM-B115,5,166.15,0.6,2024-02-09,CONFIRMED,
ORD2244,CUST00544,ITEM-C365,2,256.36,3.4,2024-02-19,CONFIRMED,DISC20
ORD2245,CUST00545,ITEM-A339,4,409.46,0.6,2024-02-09,CONFIRMED,DISC15
ORD2246,CUST00546,ITEM-D195,4,351.01,2.6,2024-01-23,CONFIRMED,
ORD2247,CUST00547,ITEM-C216,4,414.37,1.7,2024-01-22,CONFIRMED,DISC15
ORD2248,CUST00548,ITEM-G461,4,331.37,3.3,2024-01-25,CONFIRMED,
ORD2249,CUST00549,ITEM-D102,20,159.86,1.7,2024-02-07,CONFIRMED,DISC10
ORD2250,CUST00550,ITEM-F210,10,138.21,3.0,2024-02-12,CONFIRMED,DISC15
ORD2251,CUST00551,ITEM-C121,1,57.01,0.9,2024-01-28,PENDING,DISC05
ORD2252,CUST00552,ITEM-A400,17,91.28,3.8,2024-02-12,PENDING,DISC05
ORD2253,CUST00553,ITEM-D152,9,305.35,0.9,2024-01-25,CONFIRMED,DISC10
ORD2254,CUST00554,ITEM-C411,11,284.30,1.0,2024-02-12,CONFIRMED,
ORD2255,CUST00555,ITEM-G071,6,230.76,4.5,2024-02-06,PENDING,
ORD2256,CUST00556,ITEM-C418,11,150.58,2.3,2024-02-11,PENDING,DISC10
ORD2257,CUST00557,ITEM-G198,16,489.94,3.4,2024-02-09,CONFIRMED,
ORD2258,CUST00558,ITEM-B357,2,589.86,4.3,2024-01-26,PENDING,DISC20
ORD2259,CUST00559,ITEM-D411,19,423.12,1.3,2024-01-19,PENDING,DISC20
ORD2260,CUST00560,ITEM-A442,5,315.69,2.7,2024-02-10,PENDING,DISC15
ORD2261,CUST00561,ITEM-A033,9,410.24,0.6,2024-02-19,CONFIRMED,DISC10
ORD2262,CUST00562,ITEM-E268,20,102.38,3.5,2024-01-23,PENDING,DISC10
ORD2263,CUST00563,ITEM-F347,13,131.76,4.2,2024-02-04,CONFIRMED,
ORD2264,CUST00564,ITEM-F479,6,328.06,2.6,2024-01-20,CONFIRMED,
ORD2265,CUST00565,ITEM-G252,11,182.49,4.9,2024-01-26,CONFIRMED,DISC20
ORD2266,CUST00566,ITEM-F194,13,499.41,0.9,2024-02-07,PENDING,
ORD2267,CUST00567,ITEM-G256,15,223.83,4.9,2024-01-31,CONFIRMED,
ORD2268,CUST00568,ITEM-D212,2,356.42,0.5,2024-01-11,PENDING,DISC20
ORD2269,CUST00569,ITEM-E106,15,572.70,2.1,2024-01-17,CONFIRMED,DISC15
ORD2270,CUST00570,ITEM-C287,20,379.97,3.7,2024-02-04,PENDING,
ORD2271,CUST00571,ITEM-A389,8,51.21,2.1,2024-01-21,PENDING,DISC20
ORD2272,CUST00572,ITEM-E192,4,75.18,1.2,2024-01-25,PENDING,
ORD2273,CUST00573,ITEM-C313,7,153.15,4.7,2024-01-27,CONFIRMED,DISC15
ORD2274,CUST00574,ITEM-G401,7,444.23,1.0,2024-01-22,CONFIRMED,DISC20
ORD2275,CUST00575,ITEM-A396,15,301.56,3.2,2024-01-23,CONFIRMED,DISC15
ORD2276,CUST00576,ITEM-A272,2,354.27,2.4,2024-01-24,PENDING,DISC20
ORD2277,CUST00577,ITEM-G472,6,430.50,1.3,2024-02-16,CONFIRMED,
ORD2278,CUST00578,ITEM-D337,20,383.39,1.9,2024-02-02,PENDING,DISC15
ORD2279,CUST00579,ITEM-E469,8,200.48,4.8,2024-01-31,PENDING,DISC05
ORD2280,CUST00580,ITEM-B212,20,435.01,3.9,2024-01-14,PENDING,DISC20
ORD2281,CUST00581,ITEM-F112,7,165.34,3.7,2024-02-04,PENDING,DISC05
ORD2282,CUST00582,ITEM-F333,6,327.14,3.6,2024-01-22,CONFIRMED,DISC10
ORD2283,CUST00583,ITEM-E246,19,363.85,3.5,2024-02-04,PENDING,DISC15
ORD2284,CUST00584,ITEM-G007,17,108.56,2.2,2024-01-18,CONFIRMED,DISC05
ORD2285,CUST00585,ITEM-C385,6,590.94,3.6,2024-01-22,CONFIRMED,DISC10
ORD2286,CUST00586,ITEM-B386,18,67.77,4.2,2024-01-20,CONFIRMED,DISC20
ORD2287,CUST00587,ITEM-D122,17,481.37,4.1,2024-01-25,CONFIRMED,DISC15
ORD2288,CUST00588,ITEM-D214,11,581.21,0.7,2024-02-03,PENDING,DISC05
ORD2289,CUST00589,ITEM-E445,15,506.49,4.6,2024-02-14,PENDING,DISC20
ORD2290,CUST00590,ITEM-E379,20,158.06,3.8,2024-01-27,PENDING,DISC15
ORD2291,CUST00591,ITEM-B350,3,152.84,1.3,2024-01-23,CONFIRMED,DISC15
ORD2292,CUST00592,ITEM-A220,9,356.13,1.1,2024-02-01,PENDING,
ORD2293,CUST00593,ITEM-C239,5,71.97,4.7,2024-02-01,CONFIRMED,DISC20
ORD2294,CUST00594,ITEM-G339,10,319.80,3.1,2024-02-06,CONFIRMED,DISC10
ORD2295,CUST00595,ITEM-E113,6,336.33,4.0,2024-01-28,PENDING,DISC20
ORD2296,CUST00596,ITEM-E207,3,242.17,4.5,2024-02-01,PENDING,DISC10
ORD2297,CUST00597,ITEM-C151,7,572.67,3.3,2024-01-21,CONFIRMED,
ORD2298,CUST00598,ITEM-F178,15,182.19,3.4,2024-02-13,CONFIRMED,
ORD2299,CUST00599,ITEM-F454,11,259.75,4.1,2024-01-15,PENDING,DISC10
ORD2300,CUST00600,ITEM-E371,10,63.59,2.8,2024-02-04,PENDING,DISC20
ORD2301,CUST00601,ITEM-G261,15,317.74,1.8,2024-02-11,CONFIRMED,DISC10
ORD2302,CUST00602,ITEM-E043,4,142.07,4.8,2024-02-02,CONFIRMED,
ORD2303,CUST00603,ITEM-B344,7,525.72,2.4,2024-01-10,CONFIRMED,DISC20
ORD2304,CUST00604,ITEM-G360,14,405.61,4.7,2024-02-03,CONFIRMED,
ORD2305,CUST00605,ITEM-D368,11,70.84,0.8,2024-01-16,PENDING,DISC20
ORD2306,CUST00606,ITEM-A295,8,551.04,2.3,2024-02-10,PENDING,DISC15
ORD2307,CUST00607,ITEM-C009,13,420.31,2.9,2024-02-12,CONFIRMED,DISC20
ORD2308,CUST00608,ITEM-A359,3,246.74,2.8,2024-01-29,PENDING,DISC20
ORD2309,CUST00609,ITEM-A145,15,259.78,4.2,2024-01-14,PENDING,DISC05
ORD2310,CUST00610,ITEM-E113,5,460.71,4.1,2024-02-04,PENDING,DISC05
ORD2311,CUST00611,ITEM-C347,12,576.57,0.6,2024-02-17,CONFIRMED,
ORD2312,CUST00612,ITEM-A003,19,378.16,2.9,2024-02-24,CONFIRMED,DISC10
ORD2313,CUST00613,ITEM-B384,12,166.46,4.6,2024-02-20,CONFIRMED,DISC05
ORD2314,CUST00614,ITEM-B114,20,509.11,1.4,2024-01-25,CONFIRMED,DISC20
ORD2315,CUST00615,ITEM-D331,18,90.23,3.5,2024-01-25,CONFIRMED,DISC05
ORD2316,CUST00616,ITEM-F298,16,573.35,2.1,2024-02-10,CONFIRMED,
ORD2317,CUST00617,ITEM-C318,3,545.07,1.9,2024-02-07,PENDING,DISC20
ORD2318,CUST00618,ITEM-F157,19,133.82,3.1,2024-02-06,PENDING,DISC15
ORD2319,CUST00619,ITEM-B003,11,185.40,1.5,2024-02-07,PENDING,DISC10
ORD2320,CUST00620,ITEM-G185,5,423.77,2.0,2024-01-31,PENDING,DISC15
ORD2321,CUST00621,ITEM-C397,10,317.83,1.0,2024-01-28,CONFIRMED,DISC10
ORD2322,CUST00622,ITEM-G424,5,540.21,1.4,2024-02-02,CONFIRMED,
ORD2323,CUST00623,ITEM-A435,17,397.39,4.2,2024-02-10,PENDING,DISC20
ORD2324,CUST00624,ITEM-B465,2,353.38,2.9,2024-02-04,PENDING,DISC05
ORD2325,CUST00625,ITEM-C201,8,540.29,3.2,2024-02-07,PENDING,DISC05
ORD2326,CUST00626,ITEM-D257,17,99.80,2.1,2024-01-12,CONFIRMED,DISC20
ORD2327,CUST00627,ITEM-F085,17,127.20,1.2,2024-01-24,CONFIRMED,DISC15
ORD2328,CUST00628,ITEM-C021,8,468.81,1.5,2024-01-18,PENDING,DISC05
ORD2329,CUST00629,ITEM-A343,7,334.84,4.1,2024-02-04,PENDING,DISC15
ORD2330,CUST00630,ITEM-A021,11,106.77,4.9,2024-02-09,PENDING,DISC10
ORD2331,CUST00631,ITEM-E279,19,145.62,3.4,2024-01-26,CONFIRMED,DISC20
ORD2332,CUST00632,ITEM-C193,8,334.00,2.1,2024-02-21,PENDING,DISC15
ORD2333,CUST00633,ITEM-G247,20,53.63,4.5,2024-02-11,CONFIRMED,DISC05
ORD2334,CUST00634,ITEM-A264,9,166.33,1.3,2024-01-19,CONFIRMED,DISC05
ORD2335,CUST00635,ITEM-D416,11,446.14,2.7,2024-01-30,PENDING,DISC05
ORD2336,CUST00636,ITEM-E083,14,62.35,0.7,2024-01-24,CONFIRMED,DISC05
ORD2337,CUST00637,ITEM-F263,2,539.94,1.2,2024-01-17,PENDING,DISC05
ORD2338,CUST00638,ITEM-E491,13,379.65,3.0,2024-01-23,PENDING,
ORD2339,CUST00639,ITEM-B230,20,596.03,4.4,2024-01-31,CONFIRMED,DISC15
ORD2340,CUST00640,ITEM-E074,19,501.25,1.3,2024-02-04,PENDING,DISC05
ORD2341,CUST00641,ITEM-F352,11,557.29,3.2,2024-01-13,CONFIRMED,DISC15
ORD2342,CUST00642,ITEM-D068,4,59.11,2.9,2024-02-22,PENDING,DISC05
ORD2343,CUST00643,ITEM-E050,6,311.73,3.3,2024-01-12,CONFIRMED,
ORD2344,CUST00644,ITEM-D338,5,546.09,2.9,2024-01-17,PENDING,DISC20
ORD2345,CUST00645,ITEM-D190,2,433.70,2.4,2024-02-15,PENDING,DISC15
ORD2346,CUST00646,ITEM-C302,19,103.74,1.1,2024-01-16,CONFIRMED,
ORD2347,CUST00647,ITEM-C307,18,274.76,1.4,2024-02-01,CONFIRMED,DISC20
ORD2348,CUST00648,ITEM-E061,17,53.96,3.4,2024-02-08,PENDING,DISC15
ORD2349,CUST00649,ITEM-C055,5,284.34,3.1,2024-02-02,PENDING,DISC20
ORD2350,CUST00650,ITEM-C314,9,595.49,2.3,2024-01-18,PENDING,DISC20
ORD2351,CUST00651,ITEM-G286,16,148.30,3.0,2024-01-22,PENDING,DISC10
ORD2352,CUST00652,ITEM-E177,13,454.68,4.3,2024-02-06,CONFIRMED,DISC05
ORD2353,CUST00653,ITEM-D401,6,105.15,2.8,2024-02-05,PENDING,DISC20
ORD2354,CUST00654,ITEM-E357,2,138.41,4.8,2024-01-19,CONFIRMED,DISC05
ORD2355,CUST00655,ITEM-D475,20,289.46,0.8,2024-02-02,PENDING,
ORD2356,CUST00656,ITEM-E020,13,561.88,2.3,2024-02-07,PENDING,DISC20
ORD2357,CUST00657,ITEM-A485,6,402.16,2.5,2024-02-03,PENDING,DISC05
ORD2358,CUST00658,ITEM-A402,20,330.80,3.6,2024-01-21,CONFIRMED,
ORD2359,CUST00659,ITEM-C123,1,586.61,0.9,2024-01-18,PENDING,DISC10
ORD2360,CUST00660,ITEM-F203,13,372.34,2.8,2024-02-12,CONFIRMED,
ORD2361,CUST00661,ITEM-E146,18,553.25,2.1,2024-02-17,PENDING,DISC05
ORD2362,CUST00662,ITEM-E494,7,300.12,2.3,2024-01-17,PENDING,DISC05
ORD2363,CUST00663,ITEM-D260,4,357.25,2.8,2024-01-27,CONFIRMED,DISC20
ORD2364,CUST00664,ITEM-C449,18,497.23,3.1,2024-02-19,PENDING,DISC15
ORD2365,CUST00665,ITEM-E248,8,466.61,4.8,2024-02-04,PENDING,DISC20
ORD2366,CUST00666,ITEM-G015,16,113.95,0.8,2024-02-07,CONFIRMED,DISC05
ORD2367,CUST00667,ITEM-G162,14,575.50,2.8,2024-01-09,PENDING,DISC05
ORD2368,CUST00668,ITEM-C048,13,420.53,4.2,2024-01-28,CONFIRMED,DISC15
ORD2369,CUST00669,ITEM-C182,7,541.87,1.7,2024-02-03,CONFIRMED,DISC15
ORD2370,CUST00670,ITEM-F103,8,454.49,4.4,2024-01-17,CONFIRMED,DISC05
ORD2371,CUST00671,ITEM-G128,20,245.82,4.0,2024-02-01,CONFIRMED,DISC15
ORD2372,CUST00672,ITEM-E004,18,576.90,4.3,2024-02-05,PENDING,DISC15
ORD2373,CUST00673,ITEM-E445,9,319.94,4.9,2024-02-08,PENDING,DISC15
ORD2374,CUST00674,ITEM-B385,19,120.54,2.9,2024-01-25,PENDING,DISC20
ORD2375,CUST00675,ITEM-A258,12,266.54,3.6,2024-01-16,PENDING,
ORD2376,CUST00676,ITEM-F266,15,223.61,0.5,2024-02-06,CONFIRMED,DISC15
ORD2377,CUST00677,ITEM-E052,11,248.88,4.4,2024-01-16,PENDING,DISC05
ORD2378,CUST00678,ITEM-C242,20,238.70,1.3,2024-02-07,CONFIRMED,DISC15
ORD2379,CUST00679,ITEM-F386,12,250.79,2.3,2024-01-24,CONFIRMED,DISC20
